,Married,Years_Together,First_Together,End_Year,Religious_Attendance,Interracial_Couple,Age_Diff,Age,Edu_Diff,Pol_Diff,P_Age,Education,P_Education,Gender,Household_Income,Ethnicity,P_Ethnicity,Politics,P_Politics,White ,Black or African American ,American Indian or Alaska Native ,Asian Indian ,Chinese ,Filipino ,Japanese ,Korean ,Vietnamese ,Other Asian ,Hawaiian ,Guamanian ,Samoan ,Other Pacific Islander ,Some other race ,R_cowork,R_friend,R_family,R_sig_other,R_neighbor,P_cowork,P_friend,P_family,P_sig_other,P_neighbor,btwn_I_cowork,btwn_I_friend,btwn_I_family,btwn_I_sig_other,btwn_I_neighbor,school,college,mil,church,vol_org,customer,bar_restaurant,party,internet_other,internet_dating,internet_soc_network,internet_game,internet_chat,internet_org,public,blind_date,vacation,single_serve_nonint,business_trip,work_neighbors,met_online,places_met
860,"Yes, I am Married",23.0,1994.0,,3,no,1.0,47,0,4,48.0,0,0,Female,16,"White, Non-Hispanic",White,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,bar_restaurant
861,"No, I am not Married",11.0,2006.0,,5,no,10.0,54,1,3,44.0,0,1,Female,16,"White, Non-Hispanic",White,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
862,"No, I am not Married",0.0,1992.0,1992.0,5,no,4.0,64,0,2,60.0,0,0,Female,11,"White, Non-Hispanic",White,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
863,"Yes, I am Married",28.0,1989.0,,5,no,5.0,70,1,1,65.0,2,3,Female,6,"White, Non-Hispanic",White,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
864,"No, I am not Married",1.0,2012.0,2013.0,5,no,6.0,26,0,1,32.0,1,1,Female,15,"White, Non-Hispanic",White,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
865,"No, I am not Married",16.0,1997.0,2013.0,3,no,1.0,44,0,6,43.0,0,0,Female,11,Hispanic,White,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
866,"Yes, I am Married",43.0,1974.0,,0,no,8.0,59,1,1,67.0,2,1,Female,7,"White, Non-Hispanic",White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
867,"Yes, I am Married",58.0,1959.0,,4,no,0.0,85,2,0,85.0,2,0,Female,15,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
868,"No, I am not Married",1.0,2016.0,,5,no,1.0,19,0,2,20.0,1,1,Female,1,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
869,"Yes, I am Married",25.0,1992.0,,2,no,2.0,49,1,1,47.0,0,1,Male,14,"White, Non-Hispanic",White,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
870,"No, I am not Married",2.0,2015.0,,1,no,1.0,20,0,1,21.0,1,1,Female,14,Hispanic,White,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
871,"No, I am not Married",0.0,2017.0,,1,no,1.0,33,0,3,32.0,0,0,Male,14,"White, Non-Hispanic",White,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,internet_soc_network
872,"No, I am not Married",9.0,2008.0,,5,no,2.0,25,0,2,23.0,1,1,Male,2,"Other, Non-Hispanic",Asian or Pacific Islander,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
873,"No, I am not Married",10.0,2007.0,,2,no,2.0,58,2,2,60.0,3,1,Male,3,"White, Non-Hispanic",White,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
874,"Yes, I am Married",17.0,2000.0,,0,no,15.0,46,1,0,61.0,1,0,Male,12,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,public
875,"Yes, I am Married",24.0,1993.0,,2,no,3.0,56,0,0,53.0,1,1,Female,15,"White, Non-Hispanic",White,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
876,"No, I am not Married",3.0,2014.0,,4,yes,3.0,57,0,0,54.0,1,1,Male,4,Hispanic,Black or African American,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,public
877,"No, I am not Married",11.0,2006.0,,4,no,2.0,37,0,1,35.0,2,2,Male,9,"White, Non-Hispanic",White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
878,"Yes, I am Married",15.0,2002.0,,0,no,7.0,37,0,0,44.0,0,0,Female,11,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,R_soc_circle
879,"Yes, I am Married",5.0,2012.0,,3,no,2.0,26,0,3,24.0,0,0,Male,15,"White, Non-Hispanic",White,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
880,"Yes, I am Married",58.0,1959.0,,1,yes,1.0,76,2,0,77.0,2,0,Female,10,"White, Non-Hispanic",Other (please specify),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
881,"No, I am not Married",4.0,2013.0,,5,no,1.0,30,0,0,31.0,0,0,Female,19,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,internet_other
882,"Yes, I am Married",56.0,1961.0,,1,no,0.0,69,0,2,69.0,0,0,Female,19,"White, Non-Hispanic",White,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
883,"Yes, I am Married",32.0,1985.0,,0,no,11.0,66,1,0,55.0,0,1,Male,17,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
884,"No, I am not Married",2.0,2015.0,,5,no,2.0,69,1,5,71.0,1,0,Female,12,"White, Non-Hispanic",White,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
885,"Yes, I am Married",39.0,1978.0,,5,no,7.0,59,0,1,66.0,1,1,Female,13,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
886,"Yes, I am Married",16.0,2001.0,,5,no,15.0,38,0,0,53.0,0,0,Female,18,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
887,"Yes, I am Married",21.0,1996.0,,4,no,31.0,21,1,2,52.0,1,0,Male,16,"White, Non-Hispanic",White,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
888,"Yes, I am Married",14.0,2003.0,,3,yes,3.0,37,0,2,40.0,0,0,Female,16,Hispanic,White,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
889,"No, I am not Married",5.0,2012.0,,5,yes,13.0,67,1,0,54.0,0,1,Male,17,"White, Non-Hispanic",Other (please specify),6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
890,"Yes, I am Married",10.0,2007.0,,1,no,9.0,32,2,3,41.0,0,2,Female,14,"White, Non-Hispanic",White,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
891,"Yes, I am Married",21.0,1996.0,,4,yes,4.0,53,1,1,49.0,1,2,Male,12,"White, Non-Hispanic",Asian or Pacific Islander,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
892,"No, I am not Married",2.0,2015.0,,1,no,1.0,22,0,1,21.0,1,1,Male,19,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
893,"Yes, I am Married",24.0,1993.0,,1,no,2.0,54,0,1,52.0,1,1,Male,15,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
894,"Yes, I am Married",10.0,2007.0,,5,no,1.0,26,1,0,27.0,1,2,Female,9,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
895,"Yes, I am Married",2.0,2015.0,,2,no,20.0,35,1,0,55.0,0,1,Female,11,"Black, Non-Hispanic",Black or African American,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,mil
896,"Yes, I am Married",10.0,2007.0,,2,no,2.0,35,0,2,37.0,0,0,Female,15,"White, Non-Hispanic",White,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
897,"Yes, I am Married",21.0,1996.0,,5,no,2.0,54,1,2,56.0,0,1,Female,15,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,internet_other
898,"No, I am not Married",2.0,2015.0,,0,yes,5.0,23,1,5,28.0,0,1,Female,16,"Black, Non-Hispanic",White,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
899,"Yes, I am Married",50.0,1967.0,,2,no,1.0,70,1,0,69.0,3,2,Male,13,Hispanic,White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
900,"No, I am not Married",3.0,2010.0,2013.0,0,no,16.0,70,1,1,86.0,1,2,Female,10,"White, Non-Hispanic",White,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
901,"Yes, I am Married",45.0,1972.0,,2,no,3.0,65,1,0,62.0,1,0,Male,15,"White, Non-Hispanic",White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
902,"Yes, I am Married",62.0,1955.0,,4,no,1.0,68,2,1,69.0,2,0,Female,12,"White, Non-Hispanic",White,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
903,"Yes, I am Married",11.0,2006.0,,1,no,4.0,35,2,1,39.0,2,0,Female,11,Hispanic,White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
904,"No, I am not Married",29.0,1988.0,,5,no,2.0,56,1,2,58.0,3,2,Male,11,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
905,"Yes, I am Married",37.0,1980.0,,3,no,1.0,55,1,0,54.0,2,3,Female,15,"Black, Non-Hispanic",Black or African American,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
906,"Yes, I am Married",20.0,1997.0,,4,no,4.0,71,2,1,75.0,3,1,Female,9,"White, Non-Hispanic",White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
907,"Yes, I am Married",10.0,2007.0,,4,no,1.0,46,0,2,45.0,0,0,Male,20,"White, Non-Hispanic",White,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
908,"No, I am not Married",1.0,2016.0,,5,no,2.0,54,0,0,52.0,1,1,Male,12,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
909,"No, I am not Married",11.0,2006.0,,3,no,5.0,32,1,1,37.0,0,1,Female,16,Hispanic,White,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
910,"Yes, I am Married",14.0,2003.0,,3,no,8.0,54,0,0,46.0,0,0,Male,20,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,internet_dating
911,"Yes, I am Married",32.0,1985.0,,1,no,12.0,65,1,0,77.0,0,1,Female,11,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
912,"Yes, I am Married",37.0,1980.0,,0,no,5.0,60,0,6,55.0,2,2,Male,9,"White, Non-Hispanic",White,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
913,"No, I am not Married",6.0,2011.0,,5,yes,12.0,37,0,2,49.0,0,0,Male,15,"2+ Races, Non-Hispanic",White,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
914,"No, I am not Married",17.0,2000.0,,2,no,2.0,36,1,2,34.0,3,2,Male,6,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
915,"Yes, I am Married",53.0,1964.0,,2,no,4.0,75,2,1,71.0,2,0,Male,11,"White, Non-Hispanic",White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,internet_other
916,"No, I am not Married",11.0,2000.0,2011.0,0,yes,6.0,54,3,2,48.0,0,3,Female,13,"Other, Non-Hispanic",Other (please specify),1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
917,"No, I am not Married",3.0,2014.0,,5,yes,1.0,27,0,0,26.0,1,1,Female,10,"White, Non-Hispanic",Other (please specify),6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
918,"Yes, I am Married",25.0,1992.0,,5,no,5.0,63,0,0,58.0,1,1,Male,10,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
919,"Yes, I am Married",29.0,1988.0,,0,no,1.0,76,1,0,75.0,2,1,Female,16,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,R_soc_circle
920,"No, I am not Married",4.0,2013.0,,1,yes,3.0,28,0,2,31.0,3,3,Male,8,"White, Non-Hispanic",Other (please specify),5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
921,"Yes, I am Married",24.0,1993.0,,1,no,8.0,81,3,2,73.0,0,3,Male,17,"White, Non-Hispanic",White,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
922,"Yes, I am Married",36.0,1981.0,,4,no,5.0,65,1,0,60.0,3,2,Female,12,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,R_soc_circle
923,"Yes, I am Married",48.0,1969.0,,4,no,0.0,66,1,0,66.0,2,3,Female,12,"Other, Non-Hispanic",Asian or Pacific Islander,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
924,"Yes, I am Married",67.0,1950.0,,5,no,1.0,85,1,2,84.0,3,2,Male,9,"White, Non-Hispanic",White,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
925,"No, I am not Married",51.0,1966.0,,5,no,0.0,51,0,4,51.0,0,0,Male,20,"White, Non-Hispanic",White,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
926,"No, I am not Married",10.0,2007.0,,3,yes,3.0,35,2,1,32.0,1,3,Male,10,"White, Non-Hispanic",Black or African American,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
927,"No, I am not Married",6.0,2011.0,,5,no,9.0,26,0,2,35.0,0,0,Female,6,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
928,"Yes, I am Married",16.0,2001.0,,2,no,15.0,60,0,2,45.0,3,3,Male,6,Hispanic,Other (please specify),5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
929,"Yes, I am Married",35.0,1982.0,,5,no,6.0,56,0,1,62.0,2,2,Male,12,"White, Non-Hispanic",White,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
930,"Yes, I am Married",31.0,1986.0,,1,no,0.0,47,0,0,47.0,1,1,Female,15,"Black, Non-Hispanic",Black or African American,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
931,"Yes, I am Married",49.0,1968.0,,3,no,0.0,73,1,3,73.0,2,1,Female,16,"White, Non-Hispanic",White,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
932,"Yes, I am Married",39.0,1978.0,,5,no,3.0,62,1,2,65.0,2,1,Female,12,"White, Non-Hispanic",White,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
933,"Yes, I am Married",15.0,2002.0,,0,no,1.0,36,0,0,37.0,0,0,Male,15,"Other, Non-Hispanic",Asian or Pacific Islander,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
934,"Yes, I am Married",21.0,1996.0,,2,no,1.0,69,1,0,68.0,0,1,Female,18,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,R_soc_circle
935,"Yes, I am Married",53.0,1964.0,,3,no,2.0,73,0,1,71.0,2,2,Male,3,"Black, Non-Hispanic",Black or African American,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
